Attr1,Attr2,Attr3,Attr4,Attr5,Attr6,Attr7,Attr8,Attr9,Attr10,Attr11,Attr12,Attr13,Attr14,Attr15,Attr16,Attr17,Attr18,Attr19,Attr20,Attr21,Attr22,Attr23,Attr24,Attr25,Attr26,Attr27,Attr28,Attr29,Attr30,Attr31,Attr32,Attr33,Attr34,Attr35,Attr36,Attr37,Attr38,Attr39,Attr40,Attr41,Attr42,Attr43,Attr44,Attr45,Attr46,Attr47,Attr48,Attr49,Attr50,Attr51,Attr52,Attr53,Attr54,Attr55,Attr56,Attr57,Attr58,Attr59,Attr60,Attr61,Attr62,Attr63,Attr64,class
-0.48508,0.21282,0.21541,2.2401,17.034,0,-0.48508,3.6989,3.6258,0.78718,-0.48498,-2.7925,-0.12105,-0.48508,-176.98,-2.0624,4.6989,-0.48508,-0.13379,1.6618,1.0696,-0.50019,-0.13379,-0.6569,0.68468,-2.0624,-4636,0.35261,2.268,0.002068,-0.13376,15.213,23.993,19.584,-0.54189,3.6827,,0.78718,-0.14945,1.2043,-0.015625,-0.13795,18.111,16.449,-29.386,1.2994,1.4457,-0.54637,-0.15069,1.8284,0.17371,0.041679,1.2886,1.2886,39.93,-0.14945,-0.61623,1.1317,0,219.64,22.189,17.487,20.873,5.9353,1
0.17314,0.61115,-0.15326,0.74922,-6.514,-3.6257,0.17314,0.63642,9.0329,0.38895,0.38126,0.28331,0.039332,0.17314,627.87,0.58133,1.6363,0.17314,0.019168,0,0.97765,0.38126,0.019168,0.16305,-3.4526,0.58133,1.832,-0.28271,2.0004,0.048413,0.020783,24.68,14.79,14.79,-0.005695,9.42,,0.38895,-0.00063,0.2959,0.036159,0.042208,11.195,11.195,,0.2959,0,0.19912,0.022044,0.74922,0.61115,0.067614,0.71747,0.71747,-15.34,-0.00063,0.44516,0.95953,0,,32.604,24.695,14.78,16.662,1
0.011836,0.91976,0.074632,1.0811,-104.97,0,0.015189,0.087307,1.4741,0.080301,0.035456,0.016514,0.013539,0.015189,16821,0.021699,1.0872,0.015189,0.010304,104.11,,0.026804,0.00803,0.015189,0.062782,0.018053,1.3226,13.354,3.4555,0.61849,0.010304,232.5,1.5755,1.5755,0.02994,1.4847,,0.080301,0.020311,0.090667,0.97104,0.018184,225.58,121.46,0.02815,0.54781,105.91,0.022036,0.014949,1.0811,0.91976,0.63471,14.369,14.369,213,0.020442,0.1474,0.97599,0,3.5058,3.005,227.75,1.6027,263.76,1
0.063897,0.84939,0.28508,1.5568,-3.031,-0.11692,0.083468,0.17731,4.8379,0.1506,0.1147,0.16303,0.022181,0.083468,2889.2,0.12633,1.1773,0.083468,0.017253,23.837,0.90215,0.095148,0.013208,-0.028529,0.10235,0.10329,3.0466,1.4059,3.751,0.13887,0.023709,39.432,9.3064,5.6095,0.098874,4.8793,1.6105,0.44934,0.020437,0.36452,0.23795,0.019667,46.055,22.218,0.20224,0.98164,24.204,0.071309,0.01474,0.93839,0.51197,0.10745,0.74273,2.216,1607,0.020425,0.42428,0.9765,1.9837,15.312,16.428,38.627,9.4494,23.859,1
0.065516,0.90388,-0.088074,0.75357,-30.306,0,0.073109,0.10627,1.8829,0.096057,0.10055,0.20456,0.038828,0.073109,4512.7,0.080883,1.1063,0.073109,0.038828,12.699,1.76,0.11788,0.034795,0.1003,0.08625,0.072483,2.5118,-0.12054,3.7074,0.47484,0.0625,79.989,5.1034,2.0179,0.065569,1.944,0.53976,0.47366,0.034823,0.027344,0.2556,0.062604,50.314,37.615,1.0001,0.21064,13.109,0.11788,0.062604,0.29796,0.3574,0.19595,0.13146,0.64824,-449,0.13387,0.68205,0.84232,3.931,28.743,9.7036,69.281,5.2684,2.5769,1
-0.044095,0.48842,0.099738,1.3003,1.4735,0.021569,-0.044095,1.0474,1.5788,0.51158,-0.022741,-0.13278,0.006505,-0.044095,17358,0.021028,2.0474,-0.044095,-0.02793,21.593,,-0.022777,-0.02793,-0.044095,-0.022525,0.021028,-1.0666,0.17554,3.8852,0.30849,-0.015801,76.617,4.8273,3.2823,-0.003288,1.5804,2.1649,0.66791,-0.002083,0.004135,0.51538,-0.014427,99.518,77.925,-0.47212,1.0191,21.265,-0.077142,-0.048862,0.88414,0.33209,0.20716,0.90041,1.1755,765.62,-0.002083,-0.086194,1.0279,0.30557,16.904,4.684,76.777,4.754,2.7787,1
-0.039194,0.36618,0.36801,2.0562,-2.6404,0,-0.028046,1.7309,2.6769,0.63382,-0.014023,-0.080492,-0.010477,-0.028046,-4765.6,-0.076591,2.7309,-0.028046,-0.010477,52.85,0.93289,-0.013521,-0.014642,0.3373,0.46491,-0.10704,-0.93077,1.2988,3.6904,0.1354,-0.006658,57.495,7.7257,7.3512,-0.012791,2.6783,,0.63382,-0.004778,0.011124,-0.90274,-0.005051,97.161,44.311,-0.10112,1.1235,52.556,-0.013521,-0.005051,1.9565,0.34843,0.12944,2.2369,2.2369,1804,0.17368,-0.061838,0.82669,0,6.9063,8.2373,47.51,7.6827,9.4471,1
-0.090725,2.1745,-0.032981,0.96807,-149.68,-1.1706,-0.090725,-0.5402,1.012,-1.1747,0.066067,-0.087828,-0.086756,-0.090725,-9040.3,-0.040375,0.45988,-0.090725,-0.089652,159.69,1.1003,-0.14828,-0.089652,-0.81288,-1.2614,-0.040375,-0.9457,,2.7609,1.8041,-0.089652,324.07,1.1273,0.53553,-0.15147,1.2306,0.4881,-0.032981,-0.14968,0.3447,-0.49869,-0.14652,232.26,72.563,-0.20491,0.77331,138.78,-0.15121,-0.14942,0.45988,1.033,0.88707,,,-19.02,-0.14968,0.077235,0.9463,-0.97192,2.2856,5.0301,372.58,0.97965,,1
0.008062,0.36863,0.45013,2.3149,-103.93,0.008062,0.01222,1.7016,1.0869,0.62727,0.01222,0.035695,0.027401,0.01222,4157.7,0.087789,2.7127,0.01222,0.010347,234.13,1.4335,0.073583,0.006826,0.01222,0.62727,0.076511,,2.1692,4.5917,0.31153,0.010347,115,3.174,0.19961,0.073583,1.1911,1.3272,0.65357,0.062304,0.003366,0.12931,0.062304,244.55,10.429,0.010642,0.10194,254.48,0.053441,0.045249,2.1497,0.34234,0.31506,3.0228,3.1495,17581,0.079971,0.012853,0.92003,0.041918,1.559,34.999,105.8,3.4499,5.6914,1
-0.02674,1.0781,-0.066877,0.93732,-32.652,-0.068792,-0.02674,-0.072374,0.71254,-0.078025,-0.025462,-0.025064,-0.037528,-0.02674,-14716,-0.024804,0.92757,-0.02674,-0.037528,0.066364,0.60728,-0.0343,-0.037528,-0.095532,-0.095532,-0.024804,-26.838,,3.4558,1.4985,-0.035735,518.97,0.70331,0.69601,-0.037696,0.72477,,-0.078025,-0.052904,0.010709,-1.0477,-0.048138,506.4,506.34,-206.41,0.01083,0.063019,-0.0343,-0.048138,0.92757,1.0669,1.4218,,,-191,-0.053071,0.34271,1.0353,0,5500,0.72086,546.51,0.66787,,1
-0.091874,1.0032,-0.21402,0.69431,-36.939,-0.78274,-0.091874,-0.003099,3.0987,-0.003109,0.005196,-0.13123,-0.017533,-0.091874,-6739.3,-0.05416,0.99685,-0.091874,-0.029649,11.842,,0.005137,-0.029649,-0.19007,-0.38793,-0.05416,0.052917,-0.41647,4.1232,0.32182,-0.022869,82.292,4.4376,3.0971,-0.006649,3.1121,1.3111,0.29096,-0.002146,0.009035,0.78347,0.001658,56.513,44.671,-0.91386,0.15263,11.811,-0.032407,-0.010458,0.48457,0.70013,0.22535,-0.006049,0.5662,-2842,-0.002139,29.554,0.99833,-94.598,30.822,8.1708,82.468,4.4259,6.0299,1
-0.006276,0.39666,0.056568,1.1893,-101.11,0,-0.006619,1.521,0.63693,0.60334,0.010682,-0.022149,0.059562,-0.006619,3816.4,0.095641,2.521,-0.006619,-0.010392,82.853,0.97837,0.005331,-0.009854,0.92811,0.4197,0.096505,0.30811,0.087758,4.9833,0.62134,0.007211,200.63,1.8928,1.426,-0.002556,0.63693,4.3216,0.65212,-0.004013,0.1983,0.26504,0.008369,169.71,86.86,-0.04341,0.70549,93.293,-0.039226,-0.061585,0.896,0.29884,0.52832,0.936,1.0117,5444,0.14642,-0.010402,0.91525,0.080859,4.4054,4.2022,171.25,2.1313,0.98812,1
0.009005,0.51459,-0.007179,0.9819,-52.949,0.009005,0.034937,0.78218,1.1073,0.4025,0.034937,0.08807,0.094151,0.034937,1552.5,0.23511,1.9433,0.034937,0.027189,42.831,1.148,0.073964,0.007007,0.034937,0.4025,0.18471,,-0.01176,4.5372,0.39322,0.027189,124.77,2.9253,0.14373,0.073964,1.2981,2.025,0.5204,0.05756,0.023609,0.10573,0.05756,107.98,65.151,0.059717,0.60179,47.428,-0.012082,-0.009403,0.75695,0.3967,0.34185,0.65933,0.85244,-247.33,0.096915,0.022371,0.90308,0.29289,8.5218,5.6024,112.68,3.2392,2.1049,1
-0.067083,0.91188,-0.17392,0.71303,-91.176,-0.067083,-0.067422,-0.092085,0.97482,-0.083971,-0.067422,-0.11125,-0.015791,-0.067422,-16712,-0.021841,1.0966,-0.067422,-0.053455,40.803,0.96095,-0.0566,-0.053186,-0.067422,-0.083971,-0.021469,,-0.30627,4.9158,0.70925,-0.053455,170.97,2.1349,-0.062069,-0.0566,1.4046,0.952,0.22185,-0.044874,0.029773,-3.2967,-0.044874,119.83,79.03,-0.47577,0.48038,39.776,-0.10411,-0.082538,0.4739,0.60606,0.46841,-0.14787,0.39068,-14327,-0.025825,0.79889,1.0258,-3.642,8.9454,4.6185,175.38,2.0811,2.2211,1
-0.044219,0.19135,0.10092,1.5599,23.191,-0.044219,-0.044219,3.9562,0.95336,0.75703,-0.044219,-0.24535,0.0132,-0.044219,4879.8,0.074798,5.226,-0.044219,-0.04078,9.3035,0.95698,-0.051478,-0.04078,-0.044219,0.75703,0.074798,,0.14038,4.0249,0.17128,-0.04078,57.837,6.3109,-0.26902,-0.051478,1.1108,22.784,0.76815,-0.047474,0.052179,0.89191,-0.047474,91.47,82.166,-1.5999,1.4066,8.8696,-0.11001,-0.10145,1.4692,0.18023,0.15846,1.0531,1.0686,1068.6,-0.048921,-0.058411,1.0489,0.014698,39.233,4.4422,60.666,6.0165,1.5084,1
-0.24245,0.45404,0.032131,1.0708,-25.441,-0.24245,-0.24973,1.1227,0.94938,0.50975,-0.24973,-0.55002,-0.089289,-0.24973,-797.33,-0.45778,2.2024,-0.24973,-0.10728,31.7,0.92804,-0.15798,-0.10415,-0.24973,0.50975,-0.44174,,0.062537,4.4763,0.18639,-0.10728,67.589,5.4003,-0.34795,-0.15798,2.3796,,0.50975,-0.067867,0.04502,-0.12857,-0.067867,73.026,41.326,-1.1992,0.6255,30.096,-0.19987,-0.08586,1.0708,0.45404,0.18518,0.99213,0.99213,962,-0.053318,-0.47563,1.0533,0,11.514,8.8322,71.193,5.1269,4.5307,1
0.015802,0.55168,-0.10052,0.81779,-101.18,0.015802,0.024527,0.61219,1.0904,0.33774,0.024527,0.044459,0.05026,0.024527,2454,0.14874,1.8126,0.024527,0.015023,64.484,,0.060819,0.009679,0.024527,0.33774,0.13292,,-0.18315,4.3544,0.32944,0.015023,134.49,2.714,0.11024,0.060819,1.6408,,0.33774,0.037253,0.053539,0.15326,0.037253,94.261,29.777,0.054787,0.29497,70.312,0.003291,0.002016,0.81779,0.55168,0.36845,0.61536,0.61536,-2273.4,0.082894,0.046789,0.91711,0,5.6603,12.258,123.34,2.9594,2.9747,1
-0.022752,0.42748,0.051348,1.176,-26.673,-0.022752,-0.037653,1.2909,0.9782,0.55185,-0.037653,-0.12905,0.013525,-0.037653,7596.3,0.04805,2.3393,-0.037653,-0.024792,38.865,0.92474,-0.032925,-0.014981,-0.037653,0.55185,0.082908,,0.07817,5.3558,0.28127,-0.024792,68.593,5.3212,-0.077021,-0.032925,1.543,1.3367,0.68756,-0.021679,0.00223,0.55619,-0.021679,82.306,43.44,-0.14069,0.62173,38.018,-0.091119,-0.059995,0.80266,0.29177,0.18793,0.84011,1.0467,11651,-0.022285,-0.041229,1.0223,0.24591,9.3914,8.4024,70.122,5.2052,2.3121,1
0.001245,1.8921,-1.4022,0.24947,-293.14,0.001245,0.001245,-0.53141,1.1263,-1.0055,0.001245,0.000666,0.043205,0.001245,6806.2,0.053627,0.52852,0.001245,0.00053,28.361,2.0086,0.27803,0.00053,0.001245,-1.0055,0.053627,,-2.6263,5.0192,0.8044,0.00053,327.05,1.116,0.14694,0.27803,2.3959,11.933,-0.9817,0.11838,0.018431,0.16446,0.11838,67.086,38.724,0.006822,0.15179,31.944,0.1778,0.075709,0.24633,1.8683,0.89603,-1.8832,-1.8387,-146580,0.11216,-0.001238,0.88784,-0.023637,12.87,9.4256,290.37,1.257,4.3986,1
-0.24579,2.6319,-2.0955,0.18747,-178.14,-3.2047,-0.24579,-0.62005,4.3978,-1.6319,-0.20512,-0.095306,-0.055889,-0.24579,-3908.5,-0.093387,0.37995,-0.24579,-0.055889,16.033,,-0.22449,-0.055889,-0.24579,-3.229,-0.093387,-5.5201,-4.0598,3.4401,0.59548,-0.052701,233.82,1.7935,1.7574,-0.21605,4.4206,,-1.6319,-0.049127,0.005161,-0.3908,-0.051046,39.022,22.99,-1.2724,0.080066,15.244,-0.22449,-0.051046,0.1837,2.5789,0.55756,-3.1617,-3.1617,-5773,0.084599,0.15061,0.91336,0,22.766,15.877,214.04,1.7053,8.5204,1
-0.28843,1.1148,-0.36037,0.29729,-121.36,-0.20813,-0.28843,-0.10307,0.88133,-0.1149,-0.27102,-0.56242,-0.24055,-0.28843,-1919.3,-0.19017,0.89701,-0.28843,-0.32726,0,1.0185,-0.27102,-0.32726,-0.11573,-0.49656,-0.19017,-15.571,-0.4253,3.4939,1.2615,-0.31677,162.12,2.2925,1.0546,-0.27318,0.90458,0.25339,0.48677,-0.30996,0.025822,-0.19096,-0.30751,57.655,57.655,,0.025822,0,-0.34744,-0.39422,0.13675,0.51283,0.4362,-0.1356,0.57447,-1123.6,-0.31004,2.5102,1.2997,-5.2364,,6.3308,212.39,1.7186,1.0401,1
-0.32615,0.6274,-0.10692,0.82823,-139.65,-0.32615,-0.32608,0.52462,0.81683,0.32915,-0.32608,-0.52388,-0.26223,-0.32608,-856.62,-0.42609,1.5939,-0.32608,-0.31986,126.55,0.7024,-0.26079,-0.31993,-0.32608,0.32915,-0.42619,,-0.22068,4.2826,0.60725,-0.31986,182.04,2.0051,-0.41568,-0.26079,1.0932,32.672,0.33411,-0.25582,0.014963,-0.10209,-0.25582,181.24,54.69,-0.92273,0.26037,103.37,-0.31955,-0.31345,0.82168,0.62244,0.49873,0.67938,0.68962,-2049.4,-0.22424,-0.99088,1.2242,0.01507,2.8842,6.6739,222.86,1.6378,2.1042,1
0.004561,0.78006,0.22617,1.3166,-3.3941,0,0.006986,0.28195,1.8647,0.21994,0.018652,0.009778,0.01978,0.006986,7719.2,0.047284,1.2819,0.006986,0.003746,44.346,,0.018652,0.002446,0.006986,0.20309,0.044176,1.5988,3.8118,3.4724,0.41648,0.003746,139.94,2.6082,2.3889,0.001237,1.8647,30.708,0.24319,0.000663,0.028467,0.53557,0.010002,180.14,135.8,0.020133,0.99946,44.376,-0.011247,-0.006031,1.2059,0.71449,0.38341,3.7067,4.0987,671.24,0.000663,0.020739,1.0056,0.10573,8.2307,2.6879,139.85,2.6099,31.428,1
0.015948,0.86689,0.37347,1.6144,42.188,-0.17471,0.015948,0.15355,3.0855,0.13311,0.11893,0.026236,0.008592,0.015948,11936,0.03058,1.1535,0.015948,0.005169,2.9889,,0.11892,0.005169,0.015948,-0.15876,0.03058,1.1548,20.012,2.2874,0.22469,0.005169,74.409,4.9053,3.4397,0.10367,3.0855,3.6911,0.39213,0.033598,0.28561,0.22317,0.038543,95.552,92.563,0.6312,1.5728,3.0928,0.10836,0.03512,1.132,0.60787,0.20386,7.1327,21.012,72.385,0.033598,0.11981,0.99978,1.9459,122.12,3.9433,71.909,5.0759,165.33,1
0.091585,0.97971,-0.050979,0.94743,-17.225,0.32168,0.11793,0.020709,1.7596,0.020289,0.14403,0.1216,0.067023,0.11793,3032.2,0.12038,1.0207,0.11793,0.067023,5.3092,0.97052,0.13721,0.052049,1.4174,0.41327,0.093481,5.2588,-0.62809,4.1594,0.30515,0.068782,217.84,1.6914,1.6743,0.10591,1.7596,,0.020289,0.060191,0.45852,0.238,0.07798,98.357,93.048,3.5783,0.92104,5.695,0.13721,0.07798,0.93786,0.96981,0.59122,0.24997,0.24997,-735.87,0.076517,4.514,0.94707,0,68.749,3.9227,201.17,1.8144,21.679,1
0.007942,0.52143,0.099313,1.3896,-109.76,0.007942,0.010736,0.9087,1.0668,0.47383,0.010736,0.042114,0.10997,0.010736,3259.9,0.11197,1.9178,0.010736,0.020223,162.34,0.91827,0.038887,0.014959,0.010736,0.47383,0.10661,,0.15379,4.6561,0.97119,0.020223,186.98,1.9521,0.074578,0.038887,0.53687,0.44323,0.74032,0.073247,0.024356,0.19811,0.073247,239.28,76.938,0.033633,0.46333,173.19,-0.008759,-0.016498,0.67937,0.25493,0.51227,0.73376,1.1465,4499,0.062628,0.016761,0.93737,0.56244,2.2484,4.7441,175.27,2.0825,0.82215,1
0.007075,1.06,-0.071672,0.93239,-162.02,-0.051054,0.007075,-0.056617,0.53513,-0.060017,0.007454,0.006674,0.02322,0.007075,31139,0.011722,0.94335,0.007075,0.013221,114.79,1.1465,-0.005954,0.013221,-0.012442,-0.060017,0.011722,-15.716,-6.1602,4.4837,1.9737,0.013224,715.57,0.51049,0.51049,-0.005575,0.5486,,-0.060017,-0.010417,0.00477,-58.523,-0.011127,670.7,555.91,0.042039,0.16353,113.51,-0.011305,-0.021126,0.93239,1.06,1.9589,-5.1585,-5.1585,-2183,-0.01043,-0.11788,0.98643,0,3.1797,0.65658,723.04,0.50482,45.994,1
0.45289,0.39128,0.55624,2.4216,22.603,-2.9971,0.48063,1.5555,8.4494,0.60864,0.61342,1.2284,0.065337,0.48063,258.7,1.4109,2.5557,0.48063,0.056883,2.61,,0.60659,0.053601,0.48063,-1.559,1.34,4.5681,10.616,2.0689,-0.032825,0.057732,18.112,20.153,20.153,0.564,8.4988,,0.60864,0.066751,1.7221,0.019236,0.071791,11.823,9.2126,7.4958,2.2672,2.7967,0.53516,0.063337,2.4216,0.39128,0.049621,11.616,11.616,65.18,0.066751,0.74411,0.94345,0,139.84,39.62,16.903,21.594,161.25,1
0.16407,1.4422,-0.4872,0.66073,-234.89,-0.65009,0.16407,-0.3064,1.4175,-0.44189,0.26164,0.11425,0.11575,0.16407,3208.4,0.11376,0.69339,0.16407,0.11575,85.886,2.6671,0.16164,0.11575,-0.21042,-0.48602,0.11376,398.13,-9.5156,3.0542,0.91995,0.11603,540.85,0.87584,0.87209,0.16698,1.4223,,-0.44189,0.1178,0.096146,0.2974,0.11403,208.77,122.88,0.4919,0.32841,96.796,0.16164,0.11403,0.65789,1.436,1.1418,-8.6306,-8.6306,-552,0.31631,-0.37129,0.6865,0,4.2498,2.9704,369.77,0.98709,27.685,1
0.16725,0.75976,0.2432,1.3229,6.1502,0,0.21136,0.31594,1.8769,0.24004,0.23233,0.2806,0.11377,0.21136,1298.7,0.28105,1.3162,0.21136,0.11261,36.106,,0.21891,0.089108,0.21136,0.22525,0.22299,10.439,67.212,3.5289,0.40224,0.12206,165.77,2.2137,2.1947,0.21857,1.8996,,0.24004,0.11645,0.044953,0.11455,0.11663,187.19,151.09,0.9008,0.29144,40.641,0.21674,0.11548,1.3115,0.75325,0.45174,66.34,66.34,822,0.11633,0.69675,0.87781,0,10.109,2.4158,146.48,2.4918,518.72,1
0.65534,0.52597,-0.1405,0.73287,-5.4645,-0.44688,0.65534,0.90126,10.477,0.47403,1.0406,1.246,0.071157,0.65534,257.52,1.4173,1.9013,0.65534,0.062553,0,0.95314,1.0398,0.062553,0.34961,0.34961,1.4173,2.6988,-0.22864,2.6041,0.047622,0.063074,20.345,17.941,17.941,1.0399,10.477,,0.47403,0.099259,0.054031,0.015516,0.099254,12.439,12.439,,0.054031,0,0.94971,0.090651,0.73287,0.52597,0.055738,0.7714,0.7714,-56.46,0.099287,1.3825,0.90065,0,,29.342,18.325,19.919,17.049,1
0.036857,0.79947,0.022323,1.0302,-41.363,-0.014284,0.046479,0.25083,2.1146,0.20053,0.078773,0.062889,0.031124,0.046479,4433.6,0.082325,1.2508,0.046479,0.021979,42.079,,0.072462,0.017429,0.15696,0.13495,0.07029,2.2438,0.093552,3.8992,0.3491,0.030905,133.05,2.7848,2.5744,0.087162,2.1369,8.5831,0.26083,0.041218,0.10017,0.2903,0.034267,118.64,76.561,0.15118,0.43003,43.235,0.053124,0.025122,0.95236,0.73906,0.35909,0.84038,1.0931,177,0.041212,0.1838,0.96314,0.30072,8.6741,4.7674,127.57,2.8613,8.8621,1
-0.020125,0.52631,-0.1564,0.70262,-86.521,0,-0.019052,0.89998,1.9188,0.47367,-0.01893,-0.036228,-0.009929,-0.019052,-10083,-0.0362,1.9,-0.019052,-0.009929,56.307,0.86651,-0.019573,-0.010488,-0.003037,-0.010593,-0.038237,-82.417,-0.24806,4.6951,0.27211,-0.009806,101.6,3.6868,3.6839,0.002905,1.9201,,0.47367,0.001514,0.033801,-0.89631,-0.010201,66.909,10.601,-0.067988,0.59665,55.723,-0.019573,-0.010201,0.70208,0.52591,0.27124,0.75127,0.75127,-7751,0.015353,-0.042487,0.99597,0,6.4823,34.43,100.04,3.6485,3.0433,1
-0.12824,0.86688,0.47265,2.5744,190.52,0,-0.12824,0.15356,0.74297,0.13312,-0.11033,-0.42716,-0.16444,-0.12824,-2589.8,-0.14094,1.1536,-0.12824,-0.1726,11.927,0.88854,-0.11033,-0.1726,-0.19336,-0.15523,-0.14094,-6.16,2.0808,2.6859,0.68848,-0.1726,128.41,2.8424,0.98433,-0.11033,0.74297,,0.13312,-0.14849,1.1837,-0.27714,-0.14849,205.1,193.18,-5.2818,1.2646,10.385,-0.11638,-0.15665,0.89154,0.30021,0.35182,0.58606,0.58606,229.33,-0.14849,-0.96331,1.1485,0,30.602,1.8895,147.48,2.4749,3.2709,1
0.024281,0.74712,-0.10558,0.7898,-34.502,0.024281,0.034606,0.29225,1.0104,0.21834,0.034606,0.0689,0.024827,0.034606,3623.2,0.10074,1.3385,0.034606,0.011415,21.187,1.2322,0.052455,0.008009,0.034606,0.21834,0.086921,,-0.175,4.6246,0.23697,0.011415,61.1,5.9738,0.07021,0.052455,3.0586,0.90142,0.4632,0.017303,0.061387,0.26379,0.017303,44.049,22.862,0.13798,0.43944,21.407,0.011797,0.003891,0.53096,0.50227,0.1674,0.36192,0.76779,-4448,0.010264,0.11121,0.98974,1.1214,17.227,15.965,60.473,6.0358,5.0251,1
0.013347,0.79834,0.14634,1.5167,-26.417,0.013347,0.015432,0.25257,1.0125,0.20164,0.015432,0.054492,0.033343,0.015432,5946.6,0.06138,1.2526,0.015432,0.010501,61.513,1.4224,0.024736,0.009082,0.015432,0.20164,0.058768,,0.25653,4.5611,0.53868,0.010501,71.216,5.1252,0.030984,0.024736,1.5014,0.35303,0.71677,0.016831,0.033078,0.45016,0.016831,104.35,42.84,0.053888,0.64216,62.284,-0.008834,-0.006011,0.53804,0.2832,0.19511,0.35346,1.2565,5327,0.012374,0.066192,0.98763,2.5548,5.9337,8.5201,70.335,5.1894,2.5762,1
-0.35375,1.2635,-1.1392,0.098381,-406.16,-0.35375,-0.35375,-0.35105,0.82492,-0.44356,-0.35375,-0.27997,-0.294,-0.35375,-1635.8,-0.22313,0.79144,-0.35375,-0.3689,30.886,0.99924,-0.24482,-0.3689,-0.35375,-0.44356,-0.22313,,-1.3009,4.8289,1.304,-0.3689,396.73,0.92001,-0.19376,-0.24482,1.0313,,-0.44356,-0.25531,0.018377,-0.24011,-0.25531,38.477,7.5913,-4.3595,0.034161,25.478,-0.31664,-0.3302,0.098381,1.2635,1.0869,-0.50653,-0.50653,-76819,-0.21224,0.79752,1.2122,0,11.818,48.081,480.94,0.75893,1.0951,1
-0.36556,2.3307,0.18325,2.3572,1492.6,-1.0715,-0.36556,-0.57094,0.069353,-1.3307,-0.22041,-2.7074,-1.7272,-0.36556,-7101.7,-0.051396,0.42906,-0.36556,-5.271,0,,-0.22041,-5.271,-0.36556,-1.437,-0.051396,-1.5185,0.2688,2.6893,33.579,-3.1781,170.08,2.146,0.12433,-0.22041,0.069353,0.14496,0.865,-3.1781,0.020145,3.0634,-3.1781,1660.7,1660.7,,2.3572,0,-0.46618,-6.7219,0.13656,0.13502,0.46598,-1.9519,1.2688,89.6,-3.1781,0.27472,6.271,-1.65,,0.21978,710.63,0.51363,0.10173,1
-0.086188,0.52817,-0.18068,0.63968,-186.56,-0.086188,-0.086188,0.79145,0.87563,0.41802,-0.086188,-0.17188,-0.040331,-0.086188,-6258.5,-0.058321,1.8933,-0.086188,-0.11285,107.88,1.1758,-0.061358,-0.11285,-0.086188,0.41802,-0.058321,,-0.266,4.1315,0.68592,-0.11285,209.83,1.7395,-0.11617,-0.061358,0.82173,3.555,0.44475,-0.080337,0.04226,-2.9066,-0.080337,143.16,35.286,-0.38181,0.18951,94.461,-0.11674,-0.15285,0.6073,0.50144,0.57488,0.61542,0.65477,-2445.5,-0.14203,-0.20618,1.142,0.063945,3.3835,10.344,239.64,1.5231,1.1244,1
0.034007,0.71912,0.057166,1.1268,-6.279,0,0.041741,0.39058,2.3108,0.28088,0.063527,0.092619,0.029253,0.041741,3883,0.093998,1.3906,0.041741,0.018064,14.871,0.90874,0.063179,0.014717,0.13406,0.14776,0.083244,2.9,0.11615,4.131,0.28379,0.027222,71.861,5.0944,3.1927,0.021635,2.3595,1.5453,0.54859,0.009363,0.14637,0.26923,0.027341,69.797,54.926,0.36123,0.35527,14.967,0.037323,0.016152,0.70619,0.45067,0.19629,0.5707,1.1147,773,0.009377,0.12107,0.97306,0.95313,24.545,6.6453,71.187,5.1273,4.6951,1
0.028102,0.57957,0.22996,1.4403,-2.3103,0,0.02936,0.725,1.4403,0.42019,0.066864,0.05621,0.020385,0.02936,7205.3,0.050657,1.7254,0.02936,0.020385,59.284,,0.050054,0.019512,0.02936,0.20337,0.048488,1.8874,0.92918,3.6313,0.39918,0.038251,193.63,2.6612,2.3983,0.084055,1.4461,9.2417,0.47628,0.05836,0.018345,0.38597,0.034753,188.22,128.93,0.12013,0.46622,61.429,0.050054,0.034753,1.298,0.52232,0.37577,1.6978,1.9245,984,0.3164,0.06688,0.70436,0.13348,6.1568,2.831,132.37,2.7575,5.8196,1
0.0127,0.72071,0.30986,1.9911,-7.1376,0,0.016966,0.38751,1.0552,0.27929,0.079659,0.054268,0.055798,0.016966,4467.9,0.081693,1.3875,0.016966,0.016079,103.02,,0.054429,0.012036,0.016966,0.17803,0.075774,0.86819,0.82083,3.8782,0.66171,0.016079,105.76,3.4689,1.5048,-0.023758,1.1641,0.79565,0.68736,-0.022515,0.17655,0.24936,0.051582,196.24,93.219,0.042644,1.1291,100.23,0.012518,0.011863,0.86373,0.31264,0.28828,0.73983,1.8208,2341,-0.022579,0.045474,0.93163,1.4611,3.5431,3.9155,108.14,3.3751,2.7952,1
-0.031359,0.98218,-0.31706,0.6137,-86.201,-0.031359,-0.031359,0.014981,1.0041,0.014714,-0.031359,-0.038206,0.018382,-0.031359,7793.7,0.046833,1.0181,-0.031359,-0.012532,36.685,1.0619,0.0009,-0.012532,-0.031359,0.014714,0.046833,,-0.63886,3.8613,0.37885,-0.012532,120.22,3.0362,0.000917,0.0009,2.5217,1.5626,0.17612,0.00036,0.053348,0.41262,0.00036,67.086,30.401,-0.12469,0.30728,36.837,-0.076457,-0.030554,0.51285,0.82077,0.32936,0.029647,0.35487,-2303.6,0.00411,-2.1312,0.99589,10.97,9.9495,12.006,119.72,3.0488,5.042,1
